product_code,product_name,product_specification,product_type,product_category
00001-A010356,AS-259 [RX],158.34*3.53_5275W,제품,O-RING (제품)
00001-A010357,AS-260 [RX],164.69*3.53_5275W,제품,O-RING (제품)
00001-A010358,AS-262 [RX],177.39*3.53_5275W,제품,O-RING (제품)
00001-A010359,AS-274 [RX],253.59*3.53_5275W,제품,O-RING (제품)
00001-A010360,AS-277 [RX],291.69*3.53_5275W,제품,O-RING (제품)
00001-A010361,AS-278 [RX],304.39*3.53_5275W,제품,O-RING (제품)
00001-A010362,AS-279 [RX],329.79*3.53_5275W,제품,O-RING (제품)
00001-A010363,AS-280 [RX],355.19*3.53_5275W,제품,O-RING (제품)
00001-A010364,AS-281 [RX],380.57*3.53_5275W,제품,O-RING (제품)
00001-A010365,AS-282 [RX],405.26*3.53_5275W,제품,O-RING (제품)
00001-A010366,AS-326[R1],40.64*5.33_5275W,제품,O-RING (제품)
00001-A010367,AS-327 [R1],43.82*5.33_5275W,제품,O-RING (제품)
00001-A010368,AS-330[R1],53.34*5.33_5275W,제품,O-RING (제품)
00001-A010369,AS-341 [RX],88.27*5.33_5275W,제품,O-RING (제품)
00001-A010370,AS-345 [RX],100.97*5.33_5275W,제품,O-RING (제품)
00001-A010371,AS-348 [RX],110.49*5.33_5275W,제품,O-RING (제품)
00001-A010372,AS-375 [RX],240.67*5.33_5275W,제품,O-RING (제품)
00001-A010373,AS-376 [RX],247.02*5.33_5275W,제품,O-RING (제품)
00001-A010374,AS-379 [RX],278.77*5.33_5275W,제품,O-RING (제품)
00001-A010375,AS-382 [RX],329.57*5.33_5275W,제품,O-RING (제품)
00001-A010376,AS-387 [RX],456.06*5.33_5275W,제품,O-RING (제품)
00001-A010377,AS-393 [RX],608.08*5.33_5275W,제품,O-RING (제품)
00001-A010378,AS-008[R1],4.47*1.78_5275B,제품,O-RING (제품)
00001-A010379,AS-011[R1],7.65*1.78_5275B,제품,O-RING (제품)
00001-A010380,AS-017[R1],17.17*1.78_5275B,제품,O-RING (제품)
00001-A010381,AS-122[R1],28.24*2.62_5275B,제품,O-RING (제품)
00001-A010382,AS-147[R1],67.95*2.62_5275B,제품,O-RING (제품)
00001-A010383,AS-171 [RX],202.87*2.62_5275B,제품,O-RING (제품)
00001-A010384,AS-206[R1],12.29*3.53_5275B,제품,O-RING (제품)
00001-A010385,AS-211[R1],20.22*3.53_5275B,제품,O-RING (제품)
00001-A010386,AS-214[R1],24.99*3.53_5275B,제품,O-RING (제품)
00001-A010387,AS-223[R1],40.87*3.53_5275B,제품,O-RING (제품)
00001-A010388,AS-233 [R1],72.62*3.53_5275B,제품,O-RING (제품)
00001-A010389,AS-238[R1],88.49*3.53_5275B,제품,O-RING (제품)
00001-A010390,AS-274 [RX],253.59*3.53_5275B,제품,O-RING (제품)
00001-A010391,AS-278 [RX],304.39*3.53_5275B,제품,O-RING (제품)
00001-A010392,AS-317 [R1],23.16*5.33_5275B,제품,O-RING (제품)
00001-A010393,AS-326[R1],40.64*5.33_5275B,제품,O-RING (제품)
00001-A010394,AS-327 [R1],43.82*5.33_5275B,제품,O-RING (제품)
00001-A010395,AS-332[R1],59.69*5.33_5275B,제품,O-RING (제품)
00001-A010396,AS-344 [RX],97.79*5.33_5275B,제품,O-RING (제품)
00001-A010397,AS-366 [RX],183.52*5.33_5275B,제품,O-RING (제품)
00001-A010398,AS-371 [RX],215.27*5.33_5275B,제품,O-RING (제품)
00001-A010399,AS-382 [RX],329.57*5.33_5275B,제품,O-RING (제품)
00001-A010400,AS-458 [RX],367.67*6.99_5275B,제품,O-RING (제품)
00001-A010401,AS-007[RX],3.68*1.78_I475,제품,O-RING (제품)
00001-A010402,AS-010[RX],6.07*1.78_I475,제품,O-RING (제품)
00001-A010403,AS-011[RX],7.65*1.78_I475,제품,O-RING (제품)
00001-A010404,AS-016[RX],15.6*1.78_I475,제품,O-RING (제품)
00001-A010405,AS-019[RX],20.35*1.78_I475,제품,O-RING (제품)
00001-A010406,AS-024[RX],28.3*1.78_I475,제품,O-RING (제품)
00001-A010407,AS-025[RX],29.97*1.78_I475,제품,O-RING (제품)
00001-A010408,AS-029[RX],37.82*1.78_I475,제품,O-RING (제품)
00001-A010409,AS-030[RX],41*1.78_I475,제품,O-RING (제품)
00001-A010410,AS-033[RX],50.52*1.78_I475,제품,O-RING (제품)
00001-A010411,AS-035[RX],56.87*1.78_I475,제품,O-RING (제품)
00001-A010412,AS-039[RX],69.57*1.78_I475,제품,O-RING (제품)
00001-A010413,"AS-041[RX,COA]",75.92*1.78_I475,제품,O-RING (제품)
00001-A010414,AS-043[RX],88.62*1.78_I475,제품,O-RING (제품)
00001-A010415,AS-110[RX],9.19*2.62_I475,제품,O-RING (제품)
00001-A010416,AS-112[RX],12.37*2.62_I475,제품,O-RING (제품)
00001-A010417,AS-118[RX],21.89*2.62_I475,제품,O-RING (제품)
00001-A010418,AS-119[RX],23.47*2.62_I475,제품,O-RING (제품)
00001-A010419,AS-122[RX],28.24*2.62_I475,제품,O-RING (제품)
00001-A010420,AS-123[RX],29.82*2.62_I475,제품,O-RING (제품)
00001-A010421,AS-131[RX],42.52*2.62_I475,제품,O-RING (제품)
00001-A010422,AS-154[RX],94.92*2.62_I475,제품,O-RING (제품)
00001-A010423,AS-203[RX],7.52*3.53_I475,제품,O-RING (제품)
00001-A010424,AS-205[RX],10.69*3.53_I475,제품,O-RING (제품)
00001-A010425,AS-207[RX],13.87*3.53_I475,제품,O-RING (제품)
00001-A010426,AS-209[RX],17.04*3.53_I475,제품,O-RING (제품)
00001-A010427,AS-214[RX],24.99*3.53_I475,제품,O-RING (제품)
00001-A010428,AS-217[RX],29.74*3.53_I475,제품,O-RING (제품)
00001-A010429,AS-219[RX],32.92*3.53_I475,제품,O-RING (제품)
00001-A010430,"AS-220[RX,COA]",34.52*3.53_I475,제품,O-RING (제품)
00001-A010431,AS-221[RX],36.09*3.53_I475,제품,O-RING (제품)
00001-A010432,AS-222[RX],37.69*3.53_I475,제품,O-RING (제품)
00001-A010433,AS-223[RX],40.87*3.53_I475,제품,O-RING (제품)
00001-A010434,AS-224[RX],44.04*3.53_I475,제품,O-RING (제품)
00001-A010435,AS-226[RX],50.39*3.53_I475,제품,O-RING (제품)
00001-A010436,AS-230[RX],63.09*3.53_I475,제품,O-RING (제품)
00001-A010437,AS-231[RX],66.27*3.53_I475,제품,O-RING (제품)
00001-A010438,AS-233[RX],72.62*3.53_I475,제품,O-RING (제품)
00001-A010439,AS-242[RX],101.19*3.53_I475,제품,O-RING (제품)
00001-A010440,AS-253[RX],136.12*3.53_I475,제품,O-RING (제품)
00001-A010441,AS-256[RX],145.64*3.53_I475,제품,O-RING (제품)
00001-A010442,AS-259[RX],158.34*3.53_I475,제품,O-RING (제품)
00001-A010443,AS-266[RX],202.79*3.53_I475,제품,O-RING (제품)
00001-A010444,AS-274[RX],253.59*3.53_I475,제품,O-RING (제품)
00001-A010445,AS-275[RX],266.29*3.53_I475,제품,O-RING (제품)
00001-A010446,AS-276[RX],278.99*3.53_I475,제품,O-RING (제품)
00001-A010447,AS-277[RX],291.69*3.53_I475,제품,O-RING (제품)
00001-A010448,AS-278[RX],304.39*3.53_I475,제품,O-RING (제품)
00001-A010449,AS-279[RX],329.79*3.53_I475,제품,O-RING (제품)
00001-A010450,AS-280[RX],355.19*3.53_I475,제품,O-RING (제품)
00001-A010451,AS-281[RX],380.57*3.53_I475,제품,O-RING (제품)
00001-A010452,AS-312[RX],15.24*5.33_I475,제품,O-RING (제품)
00001-A010453,AS-314[RX],18.42*5.33_I475,제품,O-RING (제품)
00001-A010454,AS-320[RX],27.94*5.33_I475,제품,O-RING (제품)
00001-A010455,AS-326[RX],40.64*5.33_I475,제품,O-RING (제품)
00001-A010456,AS-328[RX],46.99*5.33_I475,제품,O-RING (제품)
00001-A010457,AS-329[RX],50.17*5.33_I475,제품,O-RING (제품)
00001-A010458,AS-333[RX],62.87*5.33_I475,제품,O-RING (제품)
00001-A010459,AS-343[RX],94.62*5.33_I475,제품,O-RING (제품)
00001-A010460,AS-346[RX],104.14*5.33_I475,제품,O-RING (제품)
00001-A010461,AS-372[RX],221.62*5.33_I475,제품,O-RING (제품)
00001-A010462,AS-374[RX],234.32*5.33_I475,제품,O-RING (제품)
00001-A010463,AS-382[RX],329.57*5.33_I475,제품,O-RING (제품)
00001-A010464,AS-388[RX],481.41*5.33_I475,제품,O-RING (제품)
00001-A010465,AS-393[RX],608.08*5.33_I475,제품,O-RING (제품)
00001-A010466,AS-457[RX],354.97*6.99_I475,제품,O-RING (제품)
00001-A010467,AS-906[RX],11.89*1.98_I475,제품,O-RING (제품)
00001-A010468,AS-022[R1],25.12*1.78_5382W,제품,O-RING (제품)
00001-A010469,AS-119 [R1],23.47*2.62_5382W,제품,O-RING (제품)
00001-A010470,AS-121[R1],26.64*2.62_5382W,제품,O-RING (제품)
00001-A010471,AS-171 [RX],202.87*2.62_5382W,제품,O-RING (제품)
00001-A010472,AS-177 [RX],240.97*2.62_5382W,제품,O-RING (제품)
00001-A010473,AS-207[R1],13.87*3.53_5382W,제품,O-RING (제품)
00001-A010474,AS-210[R1],18.64*3.53_5382W,제품,O-RING (제품)
00001-A010475,AS-212[R1],21.82*3.53_5382W,제품,O-RING (제품)
00001-A010476,AS-214[R1],24.99*3.53_5382W,제품,O-RING (제품)
00001-A010477,AS-216[R1],28.17*3.53_5382W,제품,O-RING (제품)
00001-A010478,AS-222[R1],37.69*3.53_5382W,제품,O-RING (제품)
00001-A010479,AS-223[R1],40.87*3.53_5382W,제품,O-RING (제품)
00001-A010480,AS-225[R1],47.22*3.53_5382W,제품,O-RING (제품)
00001-A010481,AS-233 [R1],72.62*3.53_5382W,제품,O-RING (제품)
00001-A010482,AS-235[R1],78.97*3.53_5382W,제품,O-RING (제품)
00001-A010483,AS-247 [RX],117.07*3.53_5382W,제품,O-RING (제품)
00001-A010484,AS-251 [RX],129.77*3.53_5382W,제품,O-RING (제품)
00001-A010485,AS-255 [RX],142.47*3.53_5382W,제품,O-RING (제품)
00001-A010486,AS-263 [RX],183.74*3.53_5382W,제품,O-RING (제품)
00001-A010487,AS-264 [RX],190.09*3.53_5382W,제품,O-RING (제품)
00001-A010488,AS-270 [RX],228.19*3.53_5382W,제품,O-RING (제품)
00001-A010489,AS-273 [RX],247.24*3.53_5382W,제품,O-RING (제품)
00001-A010490,AS-274 [RX],253.59*3.53_5382W,제품,O-RING (제품)
00001-A010491,AS-276 [RX],278.99*3.53_5382W,제품,O-RING (제품)
00001-A010492,AS-278 [RX],304.39*3.53_5382W,제품,O-RING (제품)
00001-A010493,AS-314[R1],18.42*5.33_5382W,제품,O-RING (제품)
00001-A010494,AS-320[R1],27.94*5.33_5382W,제품,O-RING (제품)
00001-A010495,AS-330[R1],53.34*5.33_5382W,제품,O-RING (제품)
00001-A010496,AS-336[R1],72.39*5.33_5382W,제품,O-RING (제품)
00001-A010497,AS-346 [RX],104.14*5.33_5382W,제품,O-RING (제품)
00001-A010498,AS-361 [RX],151.77*5.33_5382W,제품,O-RING (제품)
00001-A010499,AS-371 [RX],215.27*5.33_5382W,제품,O-RING (제품)
00001-A010500,AS-379 [RX],278.77*5.33_5382W,제품,O-RING (제품)
00001-A010501,AS-390 [RX],532.26*5.33_5382W,제품,O-RING (제품)
00001-A010502,AS-472 [RX],582.68*6.99_5382W,제품,O-RING (제품)
00001-A010503,AS-902[R1],6.07*1.63_5382W,제품,O-RING (제품)
00001-A010504,AS-008[R1],4.47*1.78_5382B,제품,O-RING (제품)
00001-A010505,"AS-010[R1,COA]",6.07*1.78_5382B,제품,O-RING (제품)
00001-A010506,AS-021 [R1],23.52*1.78_5382B,제품,O-RING (제품)
00001-A010507,AS-108[R1],6.02*2.62_5382B,제품,O-RING (제품)
00001-A010508,AS-109[R1],7.59*2.62_5382B,제품,O-RING (제품)
00001-A010509,AS-110[R1],9.19*2.62_5382B,제품,O-RING (제품)
00001-A010510,AS-112[R1],12.37*2.62_5382B,제품,O-RING (제품)
00001-A010511,AS-113[R1],13.94*2.62_5382B,제품,O-RING (제품)
00001-A010512,AS-118[R1],21.89*2.62_5382B,제품,O-RING (제품)
00001-A010513,AS-124[R1],31.42*2.62_5382B,제품,O-RING (제품)
00001-A010514,AS-204[R1],9.12*3.53_5382B,제품,O-RING (제품)
00001-A010515,AS-206[R1],12.29*3.53_5382B,제품,O-RING (제품)
00001-A010516,AS-210[R1],18.64*3.53_5382B,제품,O-RING (제품)
00001-A010517,AS-212[R1],21.82*3.53_5382B,제품,O-RING (제품)
00001-A010518,AS-217[R1],29.74*3.53_5382B,제품,O-RING (제품)
00001-A010519,AS-222[R1],37.69*3.53_5382B,제품,O-RING (제품)
00001-A010520,AS-223[R1],40.87*3.53_5382B,제품,O-RING (제품)
00001-A010521,AS-234[R1],75.79*3.53_5382B,제품,O-RING (제품)
00001-A010522,AS-238[R1],88.49*3.53_5382B,제품,O-RING (제품)
00001-A010523,AS-242 [RX],101.19*3.53_5382B,제품,O-RING (제품)
00001-A010524,AS-244 [RX],107.54*3.53_5382B,제품,O-RING (제품)
00001-A010525,AS-246 [RX],113.89*3.53_5382B,제품,O-RING (제품)
00001-A010526,AS-265 [RX],196.44*3.53_5382B,제품,O-RING (제품)
00001-A010527,AS-274 [RX],253.59*3.53_5382B,제품,O-RING (제품)
00001-A010528,AS-317 [R1],23.16*5.33_5382B,제품,O-RING (제품)
00001-A010529,AS-319 [R1],26.34*5.33_5382B,제품,O-RING (제품)
00001-A010530,AS-343 [RX],94.62*5.33_5382B,제품,O-RING (제품)
00001-A010531,AS-344 [RX],97.79*5.33_5382B,제품,O-RING (제품)
00001-A010532,AS-346 [RX],104.14*5.33_5382B,제품,O-RING (제품)
00001-A010533,AS-371 [RX],215.27*5.33_5382B,제품,O-RING (제품)
00001-A010534,AS-373 [RX],227.97*5.33_5382B,제품,O-RING (제품)
00001-A010535,AS-378 [RX],266.07*5.33_5382B,제품,O-RING (제품)
00001-A010536,AS-393 [RX],608.08*5.33_5382B,제품,O-RING (제품)
00001-A010537,AS-002 [RX],1.07*1.27_EL270,제품,O-RING (제품)
00001-A010538,AS-005 [RX],2.57*1.78_EL270,제품,O-RING (제품)
00001-A010539,AS-006[R1],2.9*1.78_EL270,제품,O-RING (제품)
00001-A010540,AS-007[R1],3.68*1.78_EL270,제품,O-RING (제품)
00001-A010541,AS-009 [R1],5.28*1.78_EL270,제품,O-RING (제품)
00001-A010542,AS-010[R1],6.07*1.78_EL270,제품,O-RING (제품)
00001-A010543,AS-011[R1],7.65*1.78_EL270,제품,O-RING (제품)
00001-A010544,AS-012[R1],9.25*1.78_EL270,제품,O-RING (제품)
00001-A010545,AS-013[R1],10.82*1.78_EL270,제품,O-RING (제품)
00001-A010546,AS-014[R1],12.42*1.78_EL270,제품,O-RING (제품)
00001-A010547,AS-015[R1],14*1.78_EL270,제품,O-RING (제품)
00001-A010548,AS-020[R1],21.95*1.78_EL270,제품,O-RING (제품)
00001-A010549,AS-021 [R1],23.52*1.78_EL270,제품,O-RING (제품)
00001-A010550,AS-022[R1],25.12*1.78_EL270,제품,O-RING (제품)
00001-A010551,AS-023[R1],26.7*1.78_EL270,제품,O-RING (제품)
00001-A010552,AS-024 [R1],28.3*1.78_EL270,제품,O-RING (제품)
00001-A010553,AS-026[R1],31.47*1.78_EL270,제품,O-RING (제품)
00001-A010554,AS-028[R1],34.65*1.78_EL270,제품,O-RING (제품)
00001-A010555,AS-029[R1],37.82*1.78_EL270,제품,O-RING (제품)
00001-A010556,AS-031 [R1],44.17*1.78_EL270,제품,O-RING (제품)
00001-A010557,AS-033[R1],50.52*1.78_EL270,제품,O-RING (제품)
00001-A010558,AS-034[R1],53.7*1.78_EL270,제품,O-RING (제품)
00001-A010559,AS-041 [R1],75.92*1.78_EL270,제품,O-RING (제품)
00001-A010560,AS-045 [RX],101.32*1.78_EL270,제품,O-RING (제품)
00001-A010561,AS-106 [R1],4.42*2.62_EL270,제품,O-RING (제품)
00001-A010562,AS-107[R1],5.23*2.62_EL270,제품,O-RING (제품)
00001-A010563,AS-108[R1],6.02*2.62_EL270,제품,O-RING (제품)
00001-A010564,AS-109[R1],7.59*2.62_EL270,제품,O-RING (제품)
00001-A010565,"AS-110[R1,COA]",9.19*2.62_EL270,제품,O-RING (제품)
00001-A010566,AS-111[R1],10.77*2.62_EL270,제품,O-RING (제품)
00001-A010567,AS-112[R1],12.37*2.62_EL270,제품,O-RING (제품)
00001-A010568,AS-113[R1],13.94*2.62_EL270,제품,O-RING (제품)
00001-A010569,AS-114[R1],15.54*2.62_EL270,제품,O-RING (제품)
00001-A010570,AS-115[R1],17.12*2.62_EL270,제품,O-RING (제품)
00001-A010571,AS-116[R1],18.72*2.62_EL270,제품,O-RING (제품)
00001-A010572,AS-117[R1],20.3*2.62_EL270,제품,O-RING (제품)
00001-A010573,"AS-120[R1,COA]",25.07*2.62_EL270,제품,O-RING (제품)
00001-A010574,AS-121[R1],26.64*2.62_EL270,제품,O-RING (제품)
00001-A010575,AS-122[R1],28.24*2.62_EL270,제품,O-RING (제품)
00001-A010576,AS-123[R1],29.82*2.62_EL270,제품,O-RING (제품)
00001-A010577,AS-124[R1],31.42*2.62_EL270,제품,O-RING (제품)
00001-A010578,AS-125[R1],32.99*2.62_EL270,제품,O-RING (제품)
00001-A010579,AS-126[R1],34.59*2.62_EL270,제품,O-RING (제품)
00001-A010580,AS-127[R1],36.17*2.62_EL270,제품,O-RING (제품)
00001-A010581,AS-128[R1],37.77*2.62_EL270,제품,O-RING (제품)
00001-A010582,AS-129[R1],39.34*2.62_EL270,제품,O-RING (제품)
00001-A010583,AS-130[R1],40.94*2.62_EL270,제품,O-RING (제품)
00001-A010584,AS-136[R1],50.47*2.62_EL270,제품,O-RING (제품)
00001-A010585,AS-138[R1],53.64*2.62_EL270,제품,O-RING (제품)
00001-A010586,AS-140[R1],56.82*2.62_EL270,제품,O-RING (제품)
00001-A010587,AS-141[R1],58.42*2.62_EL270,제품,O-RING (제품)
00001-A010588,AS-143[R1],61.6*2.62_EL270,제품,O-RING (제품)
00001-A010589,AS-145[R1],64.77*2.62_EL270,제품,O-RING (제품)
00001-A010590,AS-146 [R1],66.34*2.62_EL270,제품,O-RING (제품)
00001-A010591,AS-147[R1],67.95*2.62_EL270,제품,O-RING (제품)
00001-A010592,AS-149 [R1],71.12*2.62_EL270,제품,O-RING (제품)
00001-A010593,AS-151[R1],75.87*2.62_EL270,제품,O-RING (제품)
00001-A010594,AS-152 [RX],82.22*2.62_EL270,제품,O-RING (제품)
00001-A010595,AS-154 [RX],94.92*2.62_EL270,제품,O-RING (제품)
00001-A010596,AS-155 [RX],101.27*2.62_EL270,제품,O-RING (제품)
00001-A010597,AS-156 [RX],107.62*2.62_EL270,제품,O-RING (제품)
00001-A010598,AS-162 [RX],145.72*2.62_EL270,제품,O-RING (제품)
00001-A010599,AS-163 [RX],152.07*2.62_EL270,제품,O-RING (제품)
00001-A010600,AS-168 [RX],183.82*2.62_EL270,제품,O-RING (제품)
00001-A010601,AS-169 [RX],190.17*2.62_EL270,제품,O-RING (제품)
00001-A010602,AS-170 [RX],196.52*2.62_EL270,제품,O-RING (제품)
00001-A010603,AS-171 [RX],202.87*2.62_EL270,제품,O-RING (제품)
00001-A010604,AS-177 [RX],240.97*2.62_EL270,제품,O-RING (제품)
00001-A010605,AS-178 [RX],247.32*2.62_EL270,제품,O-RING (제품)
00001-A010606,AS-202[R1],5.94*3.53_EL270,제품,O-RING (제품)
00001-A010607,AS-205[R1],10.69*3.53_EL270,제품,O-RING (제품)
00001-A010608,AS-206[R1],12.29*3.53_EL270,제품,O-RING (제품)
00001-A010609,AS-207[R1],13.87*3.53_EL270,제품,O-RING (제품)
00001-A010610,AS-208[R1],15.47*3.53_EL270,제품,O-RING (제품)
00001-A010611,AS-209[R1],17.04*3.53_EL270,제품,O-RING (제품)
00001-A010612,AS-210[R1],18.64*3.53_EL270,제품,O-RING (제품)
00001-A010613,AS-211[R1],20.22*3.53_EL270,제품,O-RING (제품)
00001-A010614,AS-212[R1],21.82*3.53_EL270,제품,O-RING (제품)
00001-A010615,AS-213[R1],23.39*3.53_EL270,제품,O-RING (제품)
00001-A010616,AS-214[R1],24.99*3.53_EL270,제품,O-RING (제품)
00001-A010617,AS-215[R1],26.57*3.53_EL270,제품,O-RING (제품)
00001-A010618,AS-216[R1],28.17*3.53_EL270,제품,O-RING (제품)
00001-A010619,AS-218[R1],31.34*3.53_EL270,제품,O-RING (제품)
00001-A010620,AS-219 [R1],32.92*3.53_EL270,제품,O-RING (제품)
00001-A010621,AS-220[R1],34.52*3.53_EL270,제품,O-RING (제품)
00001-A010622,AS-221[R1],36.09*3.53_EL270,제품,O-RING (제품)
00001-A010623,AS-222[R1],37.69*3.53_EL270,제품,O-RING (제품)
00001-A010624,AS-223[R1],40.87*3.53_EL270,제품,O-RING (제품)
00001-A010625,AS-224[R1],44.04*3.53_EL270,제품,O-RING (제품)
00001-A010626,AS-225[R1],47.22*3.53_EL270,제품,O-RING (제품)
00001-A010627,AS-226[R1],50.39*3.53_EL270,제품,O-RING (제품)
00001-A010628,AS-227[R1],53.57*3.53_EL270,제품,O-RING (제품)
00001-A010629,AS-229[R1],59.92*3.53_EL270,제품,O-RING (제품)
00001-A010630,AS-230[R1],63.09*3.53_EL270,제품,O-RING (제품)
00001-A010631,AS-231[R1],66.27*3.53_EL270,제품,O-RING (제품)
00001-A010632,AS-232[R1],69.44*3.53_EL270,제품,O-RING (제품)
00001-A010633,AS-233 [R1],72.62*3.53_EL270,제품,O-RING (제품)
00001-A010634,AS-238[R1],88.49*3.53_EL270,제품,O-RING (제품)
00001-A010635,AS-239 [R1],91.67*3.53_EL270,제품,O-RING (제품)
00001-A010636,AS-240[R1],94.84*3.53_EL270,제품,O-RING (제품)
00001-A010637,AS-244 [RX],107.54*3.53_EL270,제품,O-RING (제품)
00001-A010638,AS-245 [RX],110.72*3.53_EL270,제품,O-RING (제품)
00001-A010639,AS-248 [RX],120.24*3.53_EL270,제품,O-RING (제품)
00001-A010640,AS-249 [RX],123.42*3.53_EL270,제품,O-RING (제품)
00001-A010641,AS-250 [RX],126.59*3.53_EL270,제품,O-RING (제품)
00001-A010642,AS-252 [RX],132.94*3.53_EL270,제품,O-RING (제품)
00001-A010643,AS-254 [RX],139.29*3.53_EL270,제품,O-RING (제품)
00001-A010644,AS-255 [RX],142.47*3.53_EL270,제품,O-RING (제품)
00001-A010645,AS-256 [RX],145.64*3.53_EL270,제품,O-RING (제품)
00001-A010646,AS-257 [RX],148.82*3.53_EL270,제품,O-RING (제품)
00001-A010647,AS-258 [RX],151.99*3.53_EL270,제품,O-RING (제품)
00001-A010648,AS-260 [RX],164.69*3.53_EL270,제품,O-RING (제품)
00001-A010649,AS-262 [RX],177.39*3.53_EL270,제품,O-RING (제품)
00001-A010650,AS-263 [RX],183.74*3.53_EL270,제품,O-RING (제품)
00001-A010651,AS-264 [RX],190.09*3.53_EL270,제품,O-RING (제품)
00001-A010652,AS-265 [RX],196.44*3.53_EL270,제품,O-RING (제품)
00001-A010653,AS-266 [RX],202.79*3.53_EL270,제품,O-RING (제품)
00001-A010654,AS-267 [RX],209.14*3.53_EL270,제품,O-RING (제품)
00001-A010655,AS-268 [RX],215.49*3.53_EL270,제품,O-RING (제품)
00001-A010656,AS-269 [RX],221.84*3.53_EL270,제품,O-RING (제품)
00001-A010657,AS-270 [RX],228.19*3.53_EL270,제품,O-RING (제품)
00001-A010658,"AS-271 [RX,COA]",234.54*3.53_EL270,제품,O-RING (제품)
00001-A010659,AS-272 [RX],240.89*3.53_EL270,제품,O-RING (제품)
00001-A010660,AS-273 [RX],247.24*3.53_EL270,제품,O-RING (제품)
00001-A010661,AS-277 [RX],291.69*3.53_EL270,제품,O-RING (제품)
00001-A010662,AS-278 [RX],304.39*3.53_EL270,제품,O-RING (제품)
00001-A010663,AS-279 [RX],329.79*3.53_EL270,제품,O-RING (제품)
00001-A010664,AS-280 [RX],355.19*3.53_EL270,제품,O-RING (제품)
00001-A010665,AS-281 [RX],380.57*3.53_EL270,제품,O-RING (제품)
00001-A010666,AS-282 [RX],405.26*3.53_EL270,제품,O-RING (제품)
00001-A010667,AS-283 [RX],430.66*3.53_EL270,제품,O-RING (제품)
00001-A010668,AS-312[R1],15.24*5.33_EL270,제품,O-RING (제품)
00001-A010669,AS-313[R1],16.81*5.33_EL270,제품,O-RING (제품)
00001-A010670,AS-314[R1],18.42*5.33_EL270,제품,O-RING (제품)
00001-A010671,AS-315[R1],19.99*5.33_EL270,제품,O-RING (제품)
00001-A010672,AS-320[R1],27.94*5.33_EL270,제품,O-RING (제품)
00001-A010673,AS-324[R1],34.29*5.33_EL270,제품,O-RING (제품)
00001-A010674,"AS-326[R1,COA]",40.64*5.33_EL270,제품,O-RING (제품)
00001-A010675,AS-327 [R1],43.82*5.33_EL270,제품,O-RING (제품)
00001-A010676,AS-329[R1],50.17*5.33_EL270,제품,O-RING (제품)
00001-A010677,AS-330[R1],53.34*5.33_EL270,제품,O-RING (제품)
00001-A010678,AS-331[R1],56.52*5.33_EL270,제품,O-RING (제품)
00001-A010679,AS-336[R1],72.39*5.33_EL270,제품,O-RING (제품)
00001-A010680,AS-337[R1],75.57*5.33_EL270,제품,O-RING (제품)
00001-A010681,AS-339[R1],81.92*5.33_EL270,제품,O-RING (제품)
00001-A010682,AS-341 [RX],88.27*5.33_EL270,제품,O-RING (제품)
00001-A010683,AS-346 [RX],104.14*5.33_EL270,제품,O-RING (제품)
00001-A010684,AS-347 [RX],107.32*5.33_EL270,제품,O-RING (제품)
00001-A010685,AS-349 [RX],113.67*5.33_EL270,제품,O-RING (제품)
00001-A010686,AS-361 [RX],151.77*5.33_EL270,제품,O-RING (제품)
